id,text,timestamp,source,symbols,company_names,url,verified
1.02E+18,Barclays Cuts Johnson Controls International $JCI Price Target to $38.00 https://t.co/dMX55pEX5D,Thu Jul 12 07:59:39 +0000 2018,ledgerzette,JCI,Johnson Controls International plc,http://ledgergazette.com/?p=2820914,FALSE
1.02E+18,RT @SeekingAlpha: $AZO $BA $DLTR $GDXJ $IDTI $IPGP $NFLX $NSP $NTAP $ORLY $PENN $SPY $SQ $TECK $THO $TLYS $URI https://t.co/4D8LZX7GrF,Thu Jul 12 08:03:16 +0000 2018,dpinsen,DLTR,Dollar Tree,https://seekingalpha.com/article/4186788-bulletproof-investing-performance-update-week-33?source=feed_f,FALSE
1.02E+18,Hershey $HSY Lowered to Equal Weight at Consumer Edge https://t.co/v1GZnYW5IW,Thu Jul 12 08:04:08 +0000 2018,dakotafinancial,HSY,The Hershey Company,http://dakotafinancialnews.com/?p=312587,FALSE
1.02E+18,RT @MyTradePH: Top Gainers:  $TBGI $CSB $FOOD $MB $FJP  Top Losers:  $ORE $NI $MAH $MAHB $OPM https://t.co/mUr0shLRYf,Thu Jul 12 08:05:24 +0000 2018,phen0480,NI,NiSource Inc.,,FALSE
1.02E+18,RT @Equi_Trader: $EQT is here to revolutionize social trading &amp; monetize financial market analysis.  https://t.co/smw68gJffP  Built by Trad…,Thu Jul 12 08:06:22 +0000 2018,TekScout,EQT,EQT Corporation,http://equitrader.co,FALSE
1.02E+18,Ross Stores $ROST Downgraded by BidaskClub to Buy https://t.co/tJUnDaVhuc,Thu Jul 12 08:15:35 +0000 2018,ledgerzette,ROST,Ross Stores,http://ledgergazette.com/?p=2820920,FALSE
1.02E+18,Head to Head Survey: AutoNation $AN versus CarMax $KMX https://t.co/LwqLgGGVu5,Thu Jul 12 08:16:41 +0000 2018,TheMarketsDaily,AN,AutoNation,http://zpr.io/6a2xv,FALSE
1.02E+18,Brokerages Expect Arthur J Gallagher &amp; Co $AJG to Announce $0.62 Earnings Per Share https://t.co/Rgv6qtuseK,Thu Jul 12 08:19:08 +0000 2018,ledgerzette,AJG,Arthur J. Gallagher & Co.,http://ledgergazette.com/?p=2820939,FALSE
1.02E+18,#ArthurJGallagher $AJG BidaskScore is Upgraded to Held,Thu Jul 12 08:20:16 +0000 2018,BACScoreChanges,AJG,Arthur J. Gallagher & Co.,,FALSE
1.02E+18,AutoNation $AN Cut to Underweight at Morgan Stanley https://t.co/dSdxE01x84,Thu Jul 12 08:33:49 +0000 2018,dispatchtribune,AN,AutoNation,http://dispatchtribunal.com/?p=2048520,FALSE
1.02E+18,T. Rowe Price Group Inc $TROW Expected to Announce Quarterly Sales of $1.32 Billion https://t.co/wV6Qw9fAzP,Thu Jul 12 08:34:30 +0000 2018,TranscriptDaily,TROW,T. Rowe Price Group,http://zpr.io/6a2uh,FALSE
1.02E+18,3 Strong Buy Semiconductor Stocks to Consider $MLNX $INTC $MCHP Also $AAPL $MSFT $GOOGL https://t.co/fnkWA61MEd,Thu Jul 12 08:35:23 +0000 2018,TalkMarkets,MCHP,Microchip Technology Incorporated,https://goo.gl/qhbrwx,FALSE
1.02E+18,Edwin J. Hill Sells 44815 Shares of CarMax Inc $KMX Stock https://t.co/bsg6z8FZ72,Thu Jul 12 08:35:31 +0000 2018,WatchlistN,KMX,CarMax,http://zpr.io/6a2bU,FALSE
1.02E+18,Stephens Begins Coverage on SLM $SLM https://t.co/RFFtfEgEZS,Thu Jul 12 08:36:31 +0000 2018,WeekHerald,SLM,SLM Corporation,http://weekherald.com/?p=2985000,FALSE
1.02E+18,Argus Boosts Edison International $EIX Price Target to $75.00 https://t.co/JPKYoDcSoZ,Thu Jul 12 08:37:33 +0000 2018,TheMarketsDaily,EIX,Edison International,http://zpr.io/6a29a,FALSE
1.02E+18,CarMax Inc $KMX EVP Sells $1924614.51 in Stock https://t.co/ZA6VTqrOCn,Thu Jul 12 08:37:36 +0000 2018,TheMarketsDaily,KMX,CarMax,http://zpr.io/6a29E,FALSE
1.02E+18,CME Group $CME Earns Neutral Rating from Analysts at Compass Point https://t.co/3Djzl5HQuZ,Thu Jul 12 08:38:25 +0000 2018,OlympiaReport,CME,CME Group Inc.,http://theolympiareport.com/?p=919214,FALSE
1.02E+18,Stephens Begins Coverage on SLM $SLM https://t.co/v7d73AI7Yz,Thu Jul 12 08:38:40 +0000 2018,ThisLincolnian,SLM,SLM Corporation,http://thelincolnianonline.com/?p=2178280,FALSE
1.02E+18,CME Group $CME Earns Neutral Rating from Analysts at Compass Point https://t.co/EVcVWJv2Wd,Thu Jul 12 08:39:06 +0000 2018,ZolmaxNews,CME,CME Group Inc.,http://zolmax.com/?p=2376864,FALSE
1.02E+18,SuperCom $SPCB &amp; Finisar $FNSR Head-To-Head Comparison https://t.co/WAfn0r1yUV,Thu Jul 12 08:42:57 +0000 2018,TheMarketsDaily,FNSR,Finisar Corporation,http://zpr.io/6a2DF,FALSE
1.02E+18,Delphi Technologies $DLPH Upgraded at Morgan Stanley https://t.co/0xcgMnrYXv,Thu Jul 12 08:43:53 +0000 2018,TranscriptDaily,DLPH,Delphi Technologies PLC,http://zpr.io/6a2wR,FALSE
1.02E+18,Stifel Nicolaus Upgrades Cummins $CMI to “Buy” https://t.co/q3KHu58Qei,Thu Jul 12 08:44:40 +0000 2018,WatchlistN,CMI,Cummins Inc.,http://zpr.io/6a2wA,FALSE
1.02E+18,ValuEngine Lowers CenterPoint Energy $CNP to Sell https://t.co/RSIepypPym,Thu Jul 12 08:47:54 +0000 2018,OlympiaReport,CNP,CenterPoint Energy,http://theolympiareport.com/?p=919247,FALSE
1.02E+18,CenterPoint Energy $CNP Rating Lowered to Sell at Zacks Investment Research https://t.co/xKfvBXXnqe,Thu Jul 12 08:47:55 +0000 2018,TheMarketsDaily,CNP,CenterPoint Energy,http://zpr.io/6a23v,FALSE
1.02E+18,Stifel Nicolaus Upgrades Cummins $CMI to “Buy” https://t.co/2lmGe9zmWT,Thu Jul 12 08:47:56 +0000 2018,TickerReport,CMI,Cummins Inc.,http://tickerreport.com/?p=3630642,FALSE
1.02E+18,Michael R. Smith Sells 8000 Shares of MCCORMICK &amp; Co/SH SH NV $MKC Stock https://t.co/7euFcM6eMh,Thu Jul 12 08:53:45 +0000 2018,ledgerzette,MKC,McCormick & Company,http://ledgergazette.com/?p=2821097,FALSE
1.02E+18,$5.54 Billion in Sales Expected for Dollar Tree Inc. $DLTR This Quarter https://t.co/8IujjN5Yaz,Thu Jul 12 08:53:47 +0000 2018,ledgerzette,DLTR,Dollar Tree,http://ledgergazette.com/?p=2821093,FALSE
1.02E+18,Zacks: Brokerages Anticipate Varian Medical Systems Inc. $VAR Will Announce Quarterly Sales of $666.31 Million https://t.co/aLXS97V4Ow,Thu Jul 12 08:54:45 +0000 2018,ThisLincolnian,VAR,Varian Medical Systems,http://thelincolnianonline.com/?p=2178343,FALSE
1.02E+18,Zacks Investment Research Downgrades Envision Healthcare $EVHC to Hold https://t.co/FRvjmz4GTP,Thu Jul 12 09:01:46 +0000 2018,ConsumerFeed,EVHC,Envision Healthcare Corporation,http://zpr.io/6a22h,FALSE
1.02E+18,Citigroup Cuts Edison International $EIX Price Target to $65.00 https://t.co/UwsKq6y4gl,Thu Jul 12 09:01:47 +0000 2018,ConsumerFeed,EIX,Edison International,http://zpr.io/6a22A,FALSE
1.02E+18,$drys $tops $dcix  Greekkkkk garbage,Thu Jul 12 09:02:11 +0000 2018,Stevehi92027492,DCIX,Diana Containerships Inc.,,FALSE
1.02E+18,"Abcam PLC $ABC ""Hold"" Rating Reconfirmed at Peel Hunt; SEIKAGAKU ORDINARY SHARES JAPAN $//hillaryhq.com/2018/07/12/… https://t.co/7Csl01Honl",Thu Jul 12 09:03:10 +0000 2018,usindexlive,ABC,AmerisourceBergen Corporation,https://twitter.com/i/web/status/1017333536817377280,FALSE
1.02E+18,Private Trust Co Boosted By $379592 Its Nisource  $NI Holding; Rexford Industrial Realty Inc. $REXR Had 2 Bulls https://t.co/MgGNYsRAB5,Thu Jul 12 09:03:54 +0000 2018,The_CasualSmart,NI,NiSource Inc.,https://cardinalweekly.com/private-trust-co-boosted-by-379592-its-nisource-ni-holding-rexford-industrial-realty-inc-rexr-had-2-bulls/,FALSE
1.02E+18,Kinross Gold Corp. $KGC Market Value Declined While Pcj Investment Counsel LTD Has Raised Its Stake; As Cincinnati… https://t.co/G9bq8eWXXg,Thu Jul 12 09:04:32 +0000 2018,The_CasualSmart,CINF,Cincinnati Financial Corporation,https://twitter.com/i/web/status/1017333879173210113,FALSE
1.02E+18,Redwood Investments Cut Its Global Pmts $GPN Stake as Market Value Declined; Assurant $AIZ Shareholder Tobam Lifted… https://t.co/Thuezscmnp,Thu Jul 12 09:06:54 +0000 2018,The_CasualSmart,AIZ,Assurant,https://twitter.com/i/web/status/1017334473678041088,FALSE
1.02E+18,Acropolis Investment Management Raised Mckesson $MCK Holding By $395500; Blackrock Strategic Municipal Trust Has 4… https://t.co/PQ34SlvjPb,Thu Jul 12 09:07:08 +0000 2018,The_CasualSmart,MCK,McKesson Corporation,https://twitter.com/i/web/status/1017334533312733184,FALSE
1.02E+18,Zacks: Brokerages Expect Cimarex Energy Co $XEC to Post $1.65 EPS https://t.co/oGKv20bN78,Thu Jul 12 09:07:22 +0000 2018,ledgerzette,XEC,Cimarex Energy Co.,http://ledgergazette.com/?p=2821125,FALSE
1.02E+18,Ross Stores $ROST Holder Wedgewood Partners Lifted Holding by $3.79 Million; Fulton Bank Has Lowered Holding in Exx… https://t.co/zin9HxZ7ly,Thu Jul 12 09:07:53 +0000 2018,The_CasualSmart,ROST,Ross Stores,https://twitter.com/i/web/status/1017334722312142848,FALSE
1.02E+18,Peel Hunt Reconfirms Its Hold Rating on Abcam PLC $ABC Shares Today https://t.co/snTpifazdg,Thu Jul 12 09:10:10 +0000 2018,The_CasualSmart,ABC,AmerisourceBergen Corporation,https://thecasualsmart.com/2018/07/12/peel-hunt-reconfirms-its-hold-rating-on-abcam-plc-lonabc-shares-today/,FALSE
1.02E+18,Abcam PLC $ABC Shareholders Are Liking The News That Peel Hunt Has Reiterated Their Hold Rating on the Stock - https://t.co/c3CAQelpKT,Thu Jul 12 09:10:22 +0000 2018,whatsonthorold2,ABC,AmerisourceBergen Corporation,https://www.whatsonthorold.com/2018/07/12/abcam-plc-lonabc-shareholders-are-liking-the-news-that-peel-hunt-has-reiterated-their-hold-rating-on-the-stock/,FALSE
1.02E+18,"Abcam PLC $ABC ""Hold"" Rating Has Just Been Reiterated by Peel Hunt - https://t.co/p45K0A9nO6",Thu Jul 12 09:10:35 +0000 2018,mmahotstuff1,ABC,AmerisourceBergen Corporation,https://www.mmahotstuff.com/2018/07/12/abcam-plc-lonabc-hold-rating-has-just-been-reiterated-by-peel-hunt-2.html,FALSE
1.02E+18,Peel Hunt Keeps Hold Rating for Abcam PLC $ABC stock. What’s the Best Move for Investors? https://t.co/01yqdRGPtz,Thu Jul 12 09:10:53 +0000 2018,reurope_stock,ABC,AmerisourceBergen Corporation,https://reurope.com/2018/07/12/peel-hunt-keeps-hold-rating-for-abcam-plc-lonabc-stock-whats-the-best-move-for-investors-2/,FALSE
1.02E+18,"Abcam PLC $ABC Shareholders Are Liking The News That Peel Hunt Has Reiterated Their ""Hold"" Rating on the Stock - https://t.co/ZA6uPGKLNt",Thu Jul 12 09:11:03 +0000 2018,bibeypost_stock,ABC,AmerisourceBergen Corporation,https://www.bibeypost.com/abcam-plc-lonabc-shareholders-are-liking-the-news-that-peel-hunt-has-reiterated-their-hold-rating-on-the-stock/,FALSE
1.02E+18,RT @reurope_stock: Peel Hunt Keeps Hold Rating for Abcam PLC $ABC stock. What’s the Best Move for Investors? https://t.co/01yqdRGPtz,Thu Jul 12 09:11:19 +0000 2018,AviseAnalytics,ABC,AmerisourceBergen Corporation,https://reurope.com/2018/07/12/peel-hunt-keeps-hold-rating-for-abcam-plc-lonabc-stock-whats-the-best-move-for-investors-2/,FALSE
1.02E+18,Geo Group $GEO to pay $0.47 on Jul 27 2018; Moors &amp; Cabot Has Boosted By $360288 Its Cummins $CMI Stake https://t.co/vnS9nh2tyB,Thu Jul 12 09:12:15 +0000 2018,The_CasualSmart,CMI,Cummins Inc.,https://cardinalweekly.com/geo-group-geo-to-pay-0-47-on-jul-27-2018-moors-cabot-has-boosted-by-360288-its-cummins-cmi-stake/,FALSE
1.02E+18,Mcgowan Group Asset Management Stake in Main Str Cap $MAIN Cut by $368856 as Valuation Rose; Hudson Bay Capital Ma… https://t.co/75X3DJqkZo,Thu Jul 12 09:12:43 +0000 2018,The_CasualSmart,SYY,Sysco Corporation,https://twitter.com/i/web/status/1017335938589093888,FALSE
1.02E+18,Viacom Cl B $VIAB Shares Declined While Capital International Investors Has Decreased Its Position; Oppenheimer Ass… https://t.co/q9C3AjNhv0,Thu Jul 12 09:13:08 +0000 2018,The_CasualSmart,VIAB,Viacom,https://twitter.com/i/web/status/1017336042372952065,FALSE
1.02E+18,Henry Schein $HSIC Stock Rating Upgraded by Zacks Investment Research https://t.co/9i5hNUeH9y,Thu Jul 12 09:13:56 +0000 2018,OlympiaReport,HSIC,Henry Schein,http://theolympiareport.com/?p=919267,FALSE
1.02E+18,As Finisar Corp. $FNSR Stock Value Declined Holder Kopp Investment Advisors Has Cut Stake; Robeco Institutional As… https://t.co/kn2pNvmTYs,Thu Jul 12 09:14:15 +0000 2018,The_CasualSmart,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1017336325899419649,FALSE
1.02E+18,What semiconductor company are you the most bullish on? $INTC $TXN $AVGO $NXPI $MCHP $STM $MXIM $AMD $QRVO $ASML… https://t.co/nqnFnCR3ne,Thu Jul 12 09:14:26 +0000 2018,a_ramblings,MCHP,Microchip Technology Incorporated,https://twitter.com/i/web/status/1017336368480047104,FALSE
1.02E+18,As Saratoga Invt $SAR Stock Value Rose Black Diamond Capital Management Upped Stake; Harris Del $HRS Position Held… https://t.co/yjKGaphShm,Thu Jul 12 09:14:47 +0000 2018,The_CasualSmart,HRS,Harris Corporation,https://twitter.com/i/web/status/1017336456522682368,FALSE
1.02E+18,West Oak Capital Decreased Wisconsin Energy $WEC Holding; Mexico Equity &amp; Income Fund $MXE Has 0.45 Sentiment https://t.co/PamOArlMGH,Thu Jul 12 09:14:54 +0000 2018,The_CasualSmart,WEC,WEC Energy Group,https://cardinalweekly.com/west-oak-capital-decreased-wisconsin-energy-wec-holding-mexico-equity-income-fund-mxe-has-0-45-sentiment/,FALSE
1.02E+18,Zoetis $ZTS to pay $0.13 on Sep 4 2018; Shorts at SUNRISE COMMUNICATIONS GROUP LTD ORDINAR $SNMMF Raised By 1039.1… https://t.co/NdFrseLzOw,Thu Jul 12 09:14:56 +0000 2018,The_CasualSmart,ZTS,Zoetis Inc.,https://twitter.com/i/web/status/1017336494539800576,FALSE
1.02E+18,International Paper $IP Downgraded by Zacks Investment Research to Hold https://t.co/vvh2Xvb11N,Thu Jul 12 09:15:40 +0000 2018,dispatchtribune,IP,International Paper Company,http://dispatchtribunal.com/?p=2048612,FALSE
1.02E+18,LTC Properties $LTC to pay $0.19 on Jul 31 2018; Synopsys $SNPS Shorts Decreased By 15.87% https://t.co/5zZJsudXM5,Thu Jul 12 09:16:26 +0000 2018,The_CasualSmart,SNPS,Synopsys,https://cardinalweekly.com/ltc-properties-ltc-to-pay-0-19-on-jul-31-2018-synopsys-snps-shorts-decreased-by-15-87/,FALSE
1.02E+18,Numis Downgrades Abcam PLC $ABC; Shorts at Synovus Financial $//flecha123.com/2018/07/12/numis-downgrades-abcam-plc… https://t.co/6J44mB1mz6,Thu Jul 12 09:17:01 +0000 2018,skatroni_xxx,ABC,AmerisourceBergen Corporation,https://twitter.com/i/web/status/1017337022091063296,FALSE
1.02E+18,Cimarex Energy Co $XEC Holder Sei Investments Company Decreased Its Stake by $3.45 Million as Stock Value Declined;… https://t.co/Pm46Oerex6,Thu Jul 12 09:17:30 +0000 2018,The_CasualSmart,XEC,Cimarex Energy Co.,https://twitter.com/i/web/status/1017337143121924097,FALSE
1.02E+18,Short sale volume (not short interest) for $XLE at 2018-07-11 is 61%. https://t.co/PkrvF1WINl $KO 62% $CYH 50% $JONE 52% $DISCA 44%,Thu Jul 12 09:18:01 +0000 2018,shortvolumes,DISCA,Discovery,http://shortvolumes.com/?t=XLE,FALSE
1.02E+18,Barclays Begins Coverage on Consolidated Edison $ED https://t.co/fUn3uRPA66,Thu Jul 12 09:18:24 +0000 2018,dakotafinancial,ED,Consolidated Edison,http://dakotafinancialnews.com/?p=312751,FALSE
1.02E+18,Artal Group Sa Has Boosted Its Position in Incyte $Call $INCY as Valuation Declined; Smith Salley &amp; Associates Hold… https://t.co/p14atg6e6L,Thu Jul 12 09:20:02 +0000 2018,The_CasualSmart,HCP,HCP,https://twitter.com/i/web/status/1017337778936451072,FALSE
1.02E+18,CarMax Inc $KMX SVP Sells $451763.04 in Stock https://t.co/2njrvGjHfW,Thu Jul 12 09:20:08 +0000 2018,TranscriptDaily,KMX,CarMax,http://zpr.io/6a2eA,FALSE
1.02E+18,As Avery Dennison $AVY Share Price Declined James Investment Research Has Decreased Its Holding; Charter Trust Com… https://t.co/TW7mCwSZZ8,Thu Jul 12 09:21:26 +0000 2018,The_CasualSmart,AVY,Avery Dennison Corporation,https://twitter.com/i/web/status/1017338132717559815,FALSE
1.02E+18,Argyle Capital Management Has Cut Deere &amp; Company $DE Stake by $781510; Share Price Declined; As Cummins $CMI Valu… https://t.co/qNr2Pf93zr,Thu Jul 12 09:22:45 +0000 2018,The_CasualSmart,CMI,Cummins Inc.,https://twitter.com/i/web/status/1017338464776409088,FALSE
1.02E+18,Zacks: Brokerages Anticipate Yum! Brands Inc. $YUM Will Announce Earnings of $0.74 Per Share https://t.co/0SM11huilB,Thu Jul 12 09:24:13 +0000 2018,ZolmaxNews,YUM,YUM! Brands,http://zolmax.com/?p=2376977,FALSE
1.02E+18,Thermo Fisher Scientific $TMO Stock Declined While Arcadia Investment Management Decreased Its Holding by $310854;… https://t.co/oIxeC6JgeO,Thu Jul 12 09:24:42 +0000 2018,The_CasualSmart,TMO,Thermo Fisher Scientific Inc.,https://twitter.com/i/web/status/1017338953928724483,FALSE
1.02E+18,Mosaic Co New $Call $MOS Shareholder J Goldman &amp; Company LP Raised Its Position by $6.67 Million as Share Price Dec… https://t.co/5eQd7a6whS,Thu Jul 12 09:26:15 +0000 2018,The_CasualSmart,MOS,The Mosaic Company,https://twitter.com/i/web/status/1017339344481325061,FALSE
1.02E+18,Real Estate Management Services Has Lifted By $4.73 Million Its Hcp  $HCP Position; Last Week Euronet Worldwide In… https://t.co/4sINpyq9dS,Thu Jul 12 09:27:34 +0000 2018,The_CasualSmart,HCP,HCP,https://twitter.com/i/web/status/1017339673444782080,FALSE
1.02E+18,Bluestein R H &amp; Company Raised Stake in Thermo Fisher Scientific $TMO by $1.03 Million as Stock Value Declined; As… https://t.co/W5ZUL5MRT6,Thu Jul 12 09:27:47 +0000 2018,The_CasualSmart,TMO,Thermo Fisher Scientific Inc.,https://twitter.com/i/web/status/1017339731569455104,FALSE
1.02E+18,Aar $AIR Valuation Rose While Marcato Capital Management LP Has Lowered Stake; Rdl Financial Trimmed Hartford Finl… https://t.co/UanSxQ5dey,Thu Jul 12 09:29:51 +0000 2018,The_CasualSmart,HIG,The Hartford Financial Services Group,https://twitter.com/i/web/status/1017340251554099201,FALSE
1.02E+18,Nextera Energy $NEE Holder Sentry Select Capital Upped Its Position by $2.89 Million as Market Valuation Rose; As A… https://t.co/t0pf2XFD3m,Thu Jul 12 09:31:10 +0000 2018,The_CasualSmart,NEE,NextEra Energy,https://twitter.com/i/web/status/1017340579250917376,FALSE
1.02E+18,McKesson $MCK Upgraded by Standpoint Research to Buy https://t.co/xYuWf99s4m,Thu Jul 12 09:31:13 +0000 2018,WatchlistN,MCK,McKesson Corporation,http://zpr.io/6a2Bj,FALSE
1.02E+18,Comparing Evertec $EVTC and DXC Technology $DXC https://t.co/gYJCuEYJeD,Thu Jul 12 09:31:15 +0000 2018,WatchlistN,DXC,DXC Technology Company,http://zpr.io/6a2BY,FALSE
1.02E+18,As Becton Dickinson &amp; Co $BDX Valuation Declined Liberty Mutual Group Asset Management Lifted Its Holding by $317… https://t.co/678Qtd0ZNC,Thu Jul 12 09:33:11 +0000 2018,The_CasualSmart,BDX,Becton Dickinson,https://twitter.com/i/web/status/1017341090494648321,FALSE
1.02E+18,Aptiv $APTV vs. Gentex $GNTX Head-To-Head Analysis https://t.co/dFsU4r7i3d,Thu Jul 12 09:33:13 +0000 2018,TickerReport,GNTX,Gentex Corporation,http://tickerreport.com/?p=3630808,FALSE
1.02E+18,American Money Management Has Boosted Position in Philip Morris International $PM as Stock Declined; Synovus Financ… https://t.co/hOxiDrBMN2,Thu Jul 12 09:33:46 +0000 2018,The_CasualSmart,APD,Air Products and Chemicals,https://twitter.com/i/web/status/1017341235449737217,FALSE
1.02E+18,As Tyson Foods $TSN Share Price Declined State Of Alaska Department Of Revenue Lowered by $417560 Its Position; C… https://t.co/2HqfIXRGpV,Thu Jul 12 09:34:17 +0000 2018,The_CasualSmart,TSN,Tyson Foods,https://twitter.com/i/web/status/1017341365045399553,FALSE
1.02E+18,Miragen Therapeutics $MGEN and Laboratory Corp. of America $LH Critical Survey https://t.co/bGhB2ay30Q,Thu Jul 12 09:34:22 +0000 2018,ThisLincolnian,LH,Laboratory Corporation of America Holdings,http://thelincolnianonline.com/?p=2178466,FALSE
1.02E+18,Crow Point Partners Boosted Its Entergy $ETR Position; SSAB SWEDISH STEEL A SH SK25 P ORDINARY $SSAAF Sellers Incre… https://t.co/E0Df1Pfckk,Thu Jul 12 09:36:53 +0000 2018,The_CasualSmart,ETR,Entergy Corporation,https://twitter.com/i/web/status/1017342020036317184,FALSE
1.02E+18,As Viacom New $VIAB Valuation Declined Holder Kiltearn Partners Llp Has Decreased Its Stake; As American Campus Co… https://t.co/ZiggP9wVrv,Thu Jul 12 09:37:13 +0000 2018,The_CasualSmart,VIAB,Viacom,https://twitter.com/i/web/status/1017342105050664960,FALSE
1.02E+18,American National Bank Increased Mckesson Com $MCK Stake; Valueact Holdings LP Has Lowered Its Armstrong World Inds… https://t.co/hmFkMOo3qM,Thu Jul 12 09:37:21 +0000 2018,The_CasualSmart,MCK,McKesson Corporation,https://twitter.com/i/web/status/1017342139351666688,FALSE
1.02E+18,Air Products &amp; Chemicals $APD Shareholder Sumitomo Mitsui Trust Holdings Trimmed Its Stake by $1.57 Million; 13D Ma… https://t.co/lICA6zIwJ2,Thu Jul 12 09:37:39 +0000 2018,beyond_ninety,APD,Air Products and Chemicals,https://twitter.com/i/web/status/1017342210935869440,FALSE
1.02E+18,Hormel Foods Corp $HRL Director Sells $373000.00 in Stock https://t.co/43bTOYixXo,Thu Jul 12 09:41:46 +0000 2018,dispatchtribune,HRL,Hormel Foods Corporation,http://dispatchtribunal.com/?p=2048747,FALSE
1.02E+18,Insider Selling: Xilinx Inc. $XLNX SVP Sells $287615.63 in Stock https://t.co/U0MWPu52af,Thu Jul 12 09:41:49 +0000 2018,dispatchtribune,XLNX,Xilinx,http://dispatchtribunal.com/?p=2048743,FALSE
1.02E+18,Analyzing Evertec $EVTC &amp; DXC Technology $DXC https://t.co/RVtNhkogWl,Thu Jul 12 09:43:05 +0000 2018,TickerReport,DXC,DXC Technology Company,http://tickerreport.com/?p=3630860,FALSE
1.02E+18,O’Reilly Automotive $ORLY Stock Rating Lowered by Zacks Investment Research https://t.co/qhgcHSeVi2,Thu Jul 12 09:43:25 +0000 2018,TheMarketsDaily,ORLY,O'Reilly Automotive,http://zpr.io/6ak6T,FALSE
1.02E+18,Brokerages Set UDR Inc. $UDR PT at $38.91 https://t.co/ZenQnCpBox,Thu Jul 12 09:43:36 +0000 2018,TheMarketsDaily,UDR,UDR,http://zpr.io/6ak69,FALSE
1.02E+18,Have you heard ‘Tunes Ft. $avy Speedz -Both Sides’ by Savy Speedz on #SoundCloud? #np https://t.co/U60bClqXgI,Thu Jul 12 09:43:42 +0000 2018,keithRicardo,AVY,Avery Dennison Corporation,https://soundcloud.com/savy-speedz/tunes-ft-avy-speedz-both-sides?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter,FALSE
1.02E+18,Insider Selling: Xilinx Inc. $XLNX SVP Sells 4273 Shares of Stock https://t.co/vyuoCsul0g,Thu Jul 12 09:44:01 +0000 2018,OlympiaReport,XLNX,Xilinx,http://theolympiareport.com/?p=919419,FALSE
1.02E+18,Hormel Foods Corp $HRL Director Sells $373000.00 in Stock https://t.co/TRBzQI6GIZ,Thu Jul 12 09:44:02 +0000 2018,OlympiaReport,HRL,Hormel Foods Corporation,http://theolympiareport.com/?p=919417,FALSE
1.02E+18,Vantage Drilling $VTGDF and Patterson-UTI Energy $PTEN Critical Analysis https://t.co/Oupxwm61bK,Thu Jul 12 09:46:54 +0000 2018,dispatchtribune,PTEN,Patterson-UTI Energy,http://dispatchtribunal.com/?p=2048757,FALSE
1.02E+18,RT @brucejapsen: Medicare Advantage enrollment is projected to rise to 38 million or 50% market penetration by the end of 2025 https://t.c…,Thu Jul 12 09:47:46 +0000 2018,MartinHamlette,HUM,Humana Inc.,,FALSE
1.02E+18,$INTU Deutsche Bank downgrades Intu Properties to ‘sell’ from ‘hold’ following marathon shopping trip… https://t.co/uSZV1W9iL4,Thu Jul 12 09:48:41 +0000 2018,proactive_UK,INTU,Intuit Inc.,https://twitter.com/i/web/status/1017344990702383104,FALSE
1.02E+18,Henry Schein $HSIC Stock Rating Upgraded by Zacks Investment Research https://t.co/wpmVb47BWJ,Thu Jul 12 09:50:10 +0000 2018,WeekHerald,HSIC,Henry Schein,http://weekherald.com/?p=2985235,FALSE
1.02E+18,Edison International $EIX Stock Rating Upgraded by Zacks Investment Research https://t.co/iJ26Z9E6pp,Thu Jul 12 09:50:11 +0000 2018,WeekHerald,EIX,Edison International,http://weekherald.com/?p=2985234,FALSE
1.02E+18,Office Depot $ODP Raised to “Buy” at Zacks Investment Research https://t.co/dyIbMZ2MRS,Thu Jul 12 09:50:15 +0000 2018,TranscriptDaily,ODP,Office Depot,http://zpr.io/6akHx,FALSE
1.02E+18,Zacks Investment Research Downgrades International Paper $IP to Hold https://t.co/47k1lMDG8f,Thu Jul 12 09:50:17 +0000 2018,TranscriptDaily,IP,International Paper Company,http://zpr.io/6akHm,FALSE
1.02E+18,$INTU still short https://t.co/AxBzqz3prU,Thu Jul 12 09:51:51 +0000 2018,aveirodobraga,INTU,Intuit Inc.,http://www.proactiveinvestors.co.uk/companies/news/200676/deutsche-bank-downgrades-intu-properties-to-sell-from-hold-following-marathon-shopping-trip-200676.html,FALSE
1.02E+18,Everest Re Group $RE Downgraded by Zacks Investment Research https://t.co/0PmFvwvSPC,Thu Jul 12 09:53:00 +0000 2018,ledgerzette,RE,Everest Re Group,http://ledgergazette.com/?p=2821309,FALSE
1.02E+18,Abcam Plc 0.7% Potential Upside Indicated by Numis - https://t.co/pcJXUIZEHe - $ABC,Thu Jul 12 09:55:49 +0000 2018,silent_trades,ABC,AmerisourceBergen Corporation,http://bit.ly/2ugUZsK,FALSE
1.02E+18,Do you know that #Book Value for $ROST is $8.03 https://t.co/dNHCFJSXt8,Thu Jul 12 09:56:03 +0000 2018,1MinuteStock,ROST,Ross Stores,https://unicornbay.com/t/ROST.US?utm_medium=tweet&utm_campaign=bookvalue&utm_source=twitter,FALSE
1.02E+18,RT @chartseer: Long setups $IRDM $FTNT $ESRX $PYPL $INFO $EA $ICE $TEAM $OMER $ZEN $IMMU $CRSP https://t.co/Nkjl2hjkng,Thu Jul 12 09:56:34 +0000 2018,StreetCitizen,INFO,IHS Markit Ltd.,,FALSE
